sentences 	 labels
new york (reuters) - when hewlett-packard co. &lt;a href="http://www.reuters.co.uk/financequotelookup.jhtml?ticker=hpq.n qtype=sym infotype=info qcat=news"&gt;hpq.n&lt;/a&gt;  warned of a profit shortfall last week, it blamed problems it  had combining two sap systems, something that the computer  maker believed would be relatively simple when they were  putting together a deal to buy compaq two years ago .  	 3
want to age gracefully? keep moving. regular exercise can reduce the risk of chronic disease -- such as heart trouble, diabetes, even cancer -- and keep you feeling and looking younger as you age .  	 3
u.s. patent and trademark office publishes apple patent for "chameleon" cases that change their look .  	 3
ap - brett favre would love to throw fewer interceptions this season. he's just not sure he can. "it's hard to teach an old dog new tricks, and that's never more true than with me," said favre, who was picked off 21 times last season, one less than nfl co-leaders joey harrington and marc bulger. "when i roll out to pass, i feel like there's a touchdown waiting .  	 1
venus williams and chanda rubin lose to li ting and sun tian tian of china in the first round of the doubles tournament .  	 1
ap - americans who served in the military will be well represented at the upcoming republican convention, more so than at last month's democratic convention or in the u.s. population overall, according to the gop .  	 0
gatumba, burundi (reuters) - mourners covered their faces  to block the smell of disinfectant and death on monday as they  buried more than 160 congolese tutsi refugees burned, hacked  and shot in an attack on their camp in western burundi .  	 0
kabul, afghanistan (reuters) - three americans standing  trial in afghanistan monday for imprisoning and torturing  afghans were given a week to provide evidence, which they say  was withheld by u.s. authorities, proving that they had  official clearance .  	 0
new york (reuters) - insurers are braced to pay out about  \$7 billion in claims for devastation caused by hurricane  charley, making the storm the second most costly after  hurricane andrew, industry and government officials said on  monday .  	 2
local government in uk says it didn't use the open-source os as a bargaining chip; microsoft was simply best option .  	 3
ap - a short walk around the california campus this summer was all geoff mcarthur needed as proof of how much golden bears football has changed since his freshman year. a program that won only one game in 2001 and has the longest rose bowl drought of any big ten or pac-10 team is finally getting noticed at a school more known for its protests than its passing .  	 1
ap - general motors said monday it will start making cadillacs in china this year, joining a race by foreign luxury car brands to sell to the country's newly rich elite .  	 0
former super flyweight boxing champion robert quiroga has been stabbed to death in san antonio, texas .  	 0
new york - a drop in oil prices and upbeat outlooks from wal-mart and lowe's prompted some bargain-hunting on wall street, sending stocks sharply higher monday, with the swing exaggerated by thin late summer trading. the dow jones industrials surged more than 120 points higher in late trading.. .  	 0
washington - over two decades, the income gap has steadily increased between the richest americans, who own homes and stocks and got big tax breaks, and those at the middle and bottom of the pay scale, whose paychecks buy less.    the growing disparity is even more pronounced in this recovering economy.. .  	 0
beverly hills, calif. - a trial date has been set for sept.. .  	 0
caracas, venezuela - president hugo chavez survived a referendum to oust him, according to results monday, and former u.s. president jimmy carter and other election observers urged the opposition to accept the vote, deflating claims of fraud.. .  	 0
&lt;strong&gt;hp world&lt;/strong&gt; booth intro steals show  	 3
ap - cubs pitcher kerry wood's appeal was rejected monday and he will begin serving his five-game suspension tuesday .  	 1
reuters - suspected militants have kidnapped an\iraqi intelligence officer in response to the fighting in the\holy city of najaf, al jazeera television reported on tuesday .  	 0
dubai (reuters) - suspected militants have kidnapped an  iraqi intelligence officer in response to the fighting in the  holy city of najaf, al jazeera television reported on tuesday .  	 0
the cassini-huygens mission in orbit around saturn discovers two new moons around the ringed planet .  	 3
special coverage assuming oracle will win its antitrust suit, traders are scooping up peoplesoft options .  	 3
roundup \linux shapes up as a software standard for cell phone networks. also: california sees security in open source .  	 3
ap - following a mass exodus of offensive stars and starting quarterbacks, defense could dominate the big ten this season .  	 1
athens (reuters) - venus williams's bid for a second  successive olympic doubles tennis gold ended on monday when she  and stand-in partner chanda rubin lost 7-5, 1-6, 6-3 to chinese  eighth seeds li ting and sun tian tian in the first round .  	 1
new york (reuters) - u.s. stocks rebounded on monday as  worry about oil prices crunching corporate profits eased when  crude retreated from record highs .  	 2
new york/san francisco (reuters) - google inc. appeared set  to start trading on nasdaq on wednesday, after the web's no. 1  search engine asked regulators on monday for final approval to  price its closely watched initial public offering .  	 2
jet propulsion lab -- with eyes sharper than any that have peered at saturn before, the cassini spacecraft has uncovered two moons, which may be the smallest bodies so far seen around the ringed planet.     the moons are approximately 3 kilometers (2 miles) and 4 kilometers (2.5 miles) across -- smaller than the city of boulder, colorado.. .  	 3
athens (reuters) - japan revived memories of their glorious  gymnastics past when they upstaged favorites china and united  states to snatch the olympic men's team gold for the first time  in 28 years monday .  	 1
afp - hundreds of people were feared trapped in southwest england after flash floods left a popular coastal tourist village under water and swept dozens of cars and caravans into the sea .  	 0
canadian press - toronto (cp) - in his first public address as federal health minister, ujjal dosanjh carefully toed the government line on monday, saying ottawa is prepared to invest more money in medicare to reduce waiting times, but not by sponsoring a national pharmacare program demanded by the provinces. but even as he was speaking, saskatchewan's premier said in regina that provincial premiers will meet one more time to flesh out the details of the proposed pharmacare program before taking their idea to prime minister paul martin .  	 0
ethiopia's haile gebrselassie could miss the olympic 10,000m because of an achilles injury .  	 0
ap - google inc.'s stock market debut appeared to be on track for later this week after the internet search company asked regulators to give final approval of the paperwork required for the sale .  	 3
will the company's next pc look like a christmas tree? a patent filing sheds some light .  	 3
computer associates has acquired pestpatrol, a company that markets antispyware software, for an undisclosed sum and plans to incorporate pestpatrol's products into its etrust threat management software suite .  	 3
microsoft has published a list of nearly 50 applications -- including developer and backup tools, antivirus software and an ftp client -- that may not work correctly after installing service pack 2 for windows xp .  	 3
at its annual user conference in orlando, sybase inc. released a new version of its application development tool, outlined plans for an upgrade to its database software and planned to preview a system for tracking rfid data .  	 3
mcafee inc.'s purchase of foundstone follows several moves in the past year to focus its product offerings and bolster its standing in the intrusion detection and prevention market .  	 3
after internal documents revealed plans to send nearly 5,000 jobs to developing countries over two years, ibm became an easy target for critics of outsourcing. will limiting layoffs take the sting out of moving these jobs abroad?  	 3
u.s. district court judge vaughn walker said sales documents detailing highly confidential information, such as which companies receive discounts on oracle products and the size of the discounts, are likely to be made public .  	 3
a quick course in how some of the most esoteric aspects of com work .  	 3
a guide to computerworld's recent coverage of web services and service-oriented architectures, including user applications, security issues and predictions .  	 3
forget those pesky business functions. to learn how web services work and what you can do with them, check out these useful utilities that tell you who uttered that famous shakespeare line, for example, or even convert sao tome dobras to malawi kwacha .  	 3
yahoo messenger patches security hole\\if you logged into yahoo messenger today and was taken a back by an automatic security download - don't be scared, it's no virus. yahoo was only patching up a few holes.\\yahoo has posted a security patch for a flaw in its instant messaging software that .. .  	 3
ap - twenty years later, the boys are back on the medal stand. the american men's gymnastics program, long overlooked and often unappreciated, won olympic silver monday, capping a four-year rebuilding project to take home a medal for the first time since the boycotted 1984 games .  	 1
athens (reuters) - the dream of emulating mark spitz's  seven olympic gold medals is over for michael phelps but the  american refused to be disappointed after finishing third in  the most eagerly-awaited race of the athens games monday .  	 1
athens (reuters) - natalie coughlin's run of bad luck  finally took a turn for the better when she won the gold medal  in the women's 100 meters backstroke at the athens olympics  monday .  	 1
reuters - google inc. appeared set\to start trading on nasdaq on wednesday, after the web's no. 1\search engine asked regulators on monday for final approval to\price its closely watched initial public offering .  	 2
canadian press - calgary (cp) - husky energy inc. has further strengthened its relationship with one of china's major oil companies by signing a new exploration agreement in the south china sea .  	 0
caracas, venezuela - venezuelans overwhelmingly voted to keep president hugo chavez in office, dealing a crushing defeat to a splintered opposition and allowing the leftist leader to convert one of the biggest challenges of his presidency into an even broader mandate to carry on his "revolution for the poor."   stunned opposition leaders, who have fought for years to oust chavez, claimed fraud after results announced monday by election officials showed nearly 60 percent of voters had said "no" to the question of whether he should leave office immediately.    but former president jimmy carter and the organization of american states endorsed the results of sunday's vote, which saw one of the biggest turnouts in venezuela's history, and urged everybody to accept the outcome.. .  	 0
new york - a drop in oil prices and upbeat outlooks from wal-mart and lowe's helped send stocks sharply higher monday on wall street, with the swing exaggerated by thin late summer trading. the dow jones industrials surged nearly 130 points.. .  	 0
atlanta (reuters) - lowe's cos. &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=low.n target=/stocks/quickinfo/fullquote"&gt;low.n&lt;/a&gt;, the world's second  largest home improvement retailer, on monday reported an 18  percent increase in second-quarter net income and said earnings  for the rest of the year would top analysts' estimates .  	 2
reuters - heat waves like those that have hit\paris and chicago in recent years are likely to get worse,\roasting more and more cities with ever-higher temperatures,\climate researchers predicted on thursday .  	 3
australia's ian thorpe soared past pieter van den hoogenband of the netherlands to win the most anticipated race of the olympics. michael phelps finished third .  	 1
recently released outfielder shane spencer rejoined the yankees on monday, signing a minor league contract after working out at their spring training complex .  	 1
going with experience, hal sutton named jay haas and stewart cink as captain's selections for this year's united states ryder cup team .  	 1
ap - jury selection began monday for a haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre in the early 1990s but is facing the charges again after returning to lead a revolt against president jean-bertrand aristide .  	 0
the women gymnasts are favored to make history and win gold tuesday - a wheaties box moment waiting to happen .  	 0
with record turnout, venezuela's president survives a recall vote, but opponents claim fraud .  	 0
a new report urges humanitarian groups to maintain a local presence in disaster-prone areas .  	 0
in 2000, greece brought home 13 medals. the greek olympic committee hopes to double that number .  	 0
san francisco - ibm corp. is seeking dismissal of a second major component of the lawsuit filed against it last year by unix vendor the sco group inc., according to court documents filed friday by ibm. the documents, filed with the u.s. district court for the district of utah, argue that sco's breach of contract allegations should be dismissed from the lawsuit .  	 3
san francisco - microsoft corp. has pushed back automatic distribution of windows xp service pack 2 (sp2) to allow business users more time to instruct their machines to skip the update .  	 3
washington - computer associates international inc. (ca) said monday it acquired pestpatrol inc., a firm marketing antispyware software to enterprises, small businesses and individual consumers .  	 3
the pc market won't grow as fast in 2004 as originally predicted by gartner inc. analysts, as concerns about the overall health of the u.s. economy weigh on the market, the market research company said monday .  	 3
afp - the un envoy to sudan has tried to ease the pressure on khartoum after a flurry of indictments of the government's failure to end the crisis in darfur drew irate reactions from president omar al-beshir .  	 0
chicago/san francisco (reuters) - options traders have been  building bullish positions in peoplesoft inc.  &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=psft.o target=/stocks/quickinfo/fullquote"&gt;psft.o&lt;/a&gt; as  investors bet a federal judge will approve oracle corp.'s  hostile takeover bid of the business software maker, traders  said on monday .  	 2
space.com - with a new spacecraft bound for mercury, that tiny planet nbsp;near the heart of the solar system, researchers are hoping to solve a slew of riddles about the small world .  	 3
space.com - a canadian team of rocketeers has moved one step closer to\launching its own manned spacecraft with the successful parachute drop test of a\crew capsule today.\\ nbsp;\\the backers of canadian arrow, a rocket entry in the  #36;10 million\ansari x prize competition, watched happily as their crew compartment drifted\down into lake ontario.\\ nbsp;\\today totally proves our canadian arrow design, said\geoff sheerin, leader of the london, ontario-based arrows bid for the x prize.\it went really well and everything worked as it should. .. .  	 3
athens (reuters) - told to avoid inflaming anti-american  sentiment, u.s. athletes may have toned down the bravado too  much in the early days of the athens games .  	 1
chicago (reuters) - krispy kreme doughnuts inc.  &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=kkd.n target=/stocks/quickinfo/fullquote"&gt;kkd.n&lt;/a&gt;  said on monday that its chief operating officer is leaving the  company for another job, the latest setback for a company that  is trying to recover from sluggish sales and an accounting  probe .  	 2
google's planned flotation moves another step closer after the company and its underwriters ask the sec to declare its registration effective .  	 2
crude oil for delivery next month settled at \$46.05 a barrel, down 53 cents, on the new york mercantile exchange after briefly trading at a new high of \$46.91 early in the day .  	 2
sco group's faltering attack on linux faces another threat as big blue files motion seeking dismissal of contract claims .  	 3
having received a renewed boost from those who see it moving out of niche markets, iscsi (internet scsi) may finally be getting some much-needed respect .  	 3
athens (reuters) - to prepare for the olympics, kerri  pottharst practiced serving with her team mate screaming in her  ear .  	 1
canadian press - london (ap) - heavy rain caused flash floods in seaside communities in southwestern england on monday, and dozens of people were rescued from cars, trees and rooftops by emergency helicopters and lifeboats, officials said .  	 0
ap - sen. tom harkin pushed the name-calling in the presidential race to a new level, calling vice president dick cheney a coward for not serving in vietnam and cowardly for his criticism of john kerry .  	 0
ap - the nfl players association has gotten involved in quincy carter's release by the dallas cowboys .  	 1
london (reuters) - british police must charge or release on  tuesday nine men arrested earlier this month in anti-terrorism  raids that followed a tipoff from an al qaeda suspect in  pakistan and security alerts in the united states .  	 0
rwanda warns it will intervene to prevent genocide, as more than 150 tutsi  refugees are buried in burundi .  	 0
reuters - a royal dutch/shell -led group\developing oil and gas fields in the russian far east moved to\assure worried ecologists on friday it is doing all it can to\protect rare gray whales living in the coastal waters .  	 3
punta gorda, fla. - driven from splintered trailers, roofless condos and powerless suburban homes, hurricane charley's hungry victims sweated through long lines monday to find food, showers and drinking water three days after the storm left their lives in shambles.. .  	 0
the nfl players association has gotten involved in quincy carter's release by the dallas cowboys. the union filed a grievance over the release aug.. .  	 0
ap - the los angeles galaxy fired coach sigi schmid on monday despite leading major league soccer with 34 points .  	 1
european telecom equipment maker looks to push into corporate switching, a market long dominated by cisco .  	 3
new york/san francisco (reuters) - google inc. appeared set  to start trading on the nasdaq on wednesday, after the web's  no. 1 search engine asked regulators for final approval to  price its closely watched initial public offering .  	 2
reuters - chinese internet company sohu.com\(sohu.o) on friday said china mobile (chl.n) had suspended sohu\as a supplier of mobile phone picture services for one year for\unsolicited marketing to some customers .  	 3
los angeles (reuters) - a group of technology companies  including texas instruments inc. &lt;a href="http://www.reuters.co.uk/financequotelookup.jhtml?ticker=txn.n qtype=sym infotype=info qcat=news"&gt;txn.n&lt;/a&gt;, stmicroelectronics  &lt;a href="http://www.reuters.co.uk/financequotelookup.jhtml?ticker=stm.pa qtype=sym infotype=info qcat=news"&gt;stm.pa&lt;/a&gt; and broadcom corp. &lt;a href="http://www.reuters.co.uk/financequotelookup.jhtml?ticker=brcm.o qtype=sym infotype=info qcat=news"&gt;brcm.o&lt;/a&gt;, on thursday said they  will propose a new wireless networking standard up to 10 times  the speed of the current generation .  	 3
athens (reuters) - ian thorpe became australia's greatest  olympian and staked a claim to being the best swimmer of his  generation when he won "the race of the century" at athens on  monday .  	 1
the royal society launches a scientific investigation into the rising acidity of the earth's oceans .  	 3
a bird species new to science has been found by researchers on a remote island in the northern philippines .  	 3
tool that identifies web sites pretending to be connected to banks, ebay, etc., could help leave phishing scammers dead in the water .  	 3
scripted, produced, cast, costumed, shot, edited and vigorously promoted by darren brandl,  #147;generic superheroes, #148; a 35-minute comedic-action-adventure parody, makes full use of both final cut pro and soundtrack.  #147;every costume, #148; says the recent high school graduate proudly,  #147;was made of 100 percent spandex  #133; as any superhero costume should be. #148; aug 16  	 3
ap - ten days after trading for gary payton, the boston celtics still have no idea if the nine-time all-star will ever wear a celtics' uniform .  	 1
reuters - a russian supply ship docked with the\international space station on saturday, delivering food and\fuel to the two astronauts living there, mission control said .  	 3
ap - as of monday, aug. 16, 935 u.s. service members have died since the beginning of military operations in iraq in march 2003, according to the defense department. of those, 697 died as a result of hostile action and 238 died of non-hostile causes .  	 0
a bird species new to science is found by researchers on a remote island in the philippines .  	 0
reuters - the nfl players association\monday filed a grievance with the dallas cowboys over the\recent release of quarterback quincy carter, claiming the\organization was in violation of the league's collective\bargaining agreement .  	 1
washington (sports network) - the nfl players association  monday filed a grievance with the dallas cowboys over the  recent release of quarterback quincy carter, claiming the  organization was in violation of the league's collective  bargaining agreement .  	 1
caracas, venezuela (reuters) - venezuela's left-wing  president hugo chavez easily won a referendum on his rule and  on monday offered to open a dialogue with opponents while also  vowing to intensify the reforms at the heart of the nation's  political conflict .  	 0
3com enters into the wireless switch market through a partnership with start-up trapeze networks .  	 3
ap - in another twist to google inc.'s public stock offering, the internet search company said federal regulators have opened an informal inquiry into its failure to register millions of shares .  	 3
reuters - the foam that struck the space\shuttle columbia after liftoff and led to the deaths of all\seven astronauts on board was defective, nasa said on friday .  	 3
tool that identifies sites pretending to be connected to banks, ebay and more could help leave "phishing" scammers dead in the water .  	 3
ap - st. louis cardinals outfielder ray lankford accepted a minor league assignment to triple-a memphis on monday, nine days after leaving the team to consider his career options .  	 1
ap - with the republican national convention less than two weeks away, federal agents and city police are keeping tabs on activists and others they believe might try to cause trouble. they are making unannounced visits to people's homes, conducting interviews and monitoring web sites and meetings .  	 0
ap - president bush's plan to restructure u.s. military forces abroad includes bringing two army divisions home from cold war-era bases in germany, and increasing the u.s. presence at bases in countries like poland, romania and uzbekistan, pentagon officials said monday .  	 0
ap - the interior department said monday it will begin delaying some new oil and gas drilling projects until the effects on wildlife are studied more thoroughly .  	 3
a second consortium puts in a bid for the faster 802.11n spec. but don't expect a battle over formats .  	 3
3com enters into the wireless-switch market through a partnership with start-up trapeze networks .  	 3
ecm (enterprise content management) company interwoven on monday announced the acquisition of software intelligence, a maker of records management technology, for \$2 million in cash and stock .  	 3
athens, greece - the kid couldn't catch the thorpedo - and he won't be catching mark spitz, either. michael phelps' quest for seven gold medals ended after just three events, doomed by another bronze monday night in the most anticipated race at the olympic pool - the head-to-head showdown with australia's ian thorpe in the 200-meter freestyle.. .  	 0
san francisco - in another twist to google inc.'s public stock offering, the internet search company said federal regulators have opened an informal inquiry into its failure to register millions of shares.    in a regulatory filing monday, google said it "understands" the inquiry was opened by the securities and exchange commission.. .  	 0
san francisco (reuters) - nortel networks corp.  &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=nt.n target=/stocks/quickinfo/fullquote"&gt;nt.n&lt;/a&gt;  &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=nt.to target=/stocks/quickinfo/fullquote"&gt;nt.to&lt;/a&gt; said on monday the royal canadian mounted police told  the company it will begin a criminal investigation into  nortel's financial accounting .  	 2
brazil stands to lose billions of dollars in trade benefits from the united states if it does not prove by the end of september that it is making progress in combating copyright piracy .  	 2
ap - archaeologists think they've found a cave where john the baptist baptized many of his followers  #151; basing their theory on thousands of shards from ritual jugs, a stone used for foot cleansing and wall carvings telling the story of the biblical preacher .  	 3
ap - a dozen blind students from across the united states are at a summer camp this week working on a project most don't associate with the visually impaired  #151; launching a nasa rocket .  	 3
ap - the nfl players association filed a grievance monday against the dallas cowboys on behalf of quincy carter, claiming the quarterback was released by the team for reasons not permitted in the nfl collective bargaining agreement .  	 1
ap - former gold glove first baseman doug mientkiewicz got a rough introduction in his first career start at second base .  	 1
ap - the kid couldn't catch the thorpedo  #151; and he won't be catching mark spitz, either. michael phelps' quest for seven gold medals ended after just three events, doomed by another bronze monday night in the most anticipated race at the olympic pool  #151; the head-to-head showdown with australia's ian thorpe in the 200-meter freestyle .  	 1
ap - venezuelans overwhelmingly voted to keep president hugo chavez in office, dealing a crushing defeat to a splintered opposition and allowing the leftist leader to convert one of the biggest challenges of his presidency into an even broader mandate to carry on his "revolution for the poor."  	 0
ap - democratic vice presidential nominee john edwards promised monday to deliver high-speed internet access and more money for people to start businesses in rural areas .  	 0
reuters - venezuela's left-wing\president, hugo chavez, easily won a referendum on his rule and\on monday offered to open a dialogue with opponents, while\vowing to intensify the reforms at the heart of the nation's\political conflict .  	 0
about 40 percent of u.s. workers in computer and math science have just a high school diploma or associate degree, according to a new report .  	 3
canadian press - london (ap) - senator john kerry has blue blood from all the royal houses of europe, with even more titled relations than president george w. bush, burke's peerage said monday .  	 0
ap - venezuelan president hugo chavez won international approval from supporters and detractors alike monday on his decisive referendum victory over opponents trying to oust him .  	 0
ap - it's approaching two years since robb nen last pitched in the majors, but he still believes he can do it again  #151; despite his troublesome right shoulder .  	 1
milwaukee, wisconsin (reuters) - u.s. ryder cup captain hal  sutton, opting for form and experience, selected jay haas and  stewart cink as his wildcard picks for next month's match  against europe .  	 1
an opposition movement refused to accept the results, raising prospects for more turmoil in the world's fifth-largest oil exporter .  	 0
in an effort to conserve cash, financially ailing us airways group inc. said monday that it plans to ask the internal revenue service for permission to delay payments into the pension plans of two of its employee groups .  	 2
for a four-year investment estimated at \$65 million, mcdonald's has been designated the official restaurant of the 2004 olympic games .  	 2
washingtonpost.com - google inc.'s initial public offering took a major step forward as the company notified investors that today may be their last chance to submit, withdraw or change bids in the unusual  #36;3 billion electronic auction for stock in the internet giant .  	 3
intelsat ltd., the pioneering commercial satellite company that connected the world through global television and telephone communications, announced monday its sale to a group of private investors for \$3 billion in cash. &lt;font face="verdana,ms sans serif,arial,helvetica" size="-2"\ color="#666666"&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;  	 3
google inc.'s initial public offering took a major step forward as the company notified investors that tuesday may be their last chance to submit, withdraw or change bids in the unusual \$3 billion electronic auction for stock in the internet giant. &lt;font face="verdana,ms sans serif,arial,helvetica" size="-2"\ color="#666666"&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;  	 3
bioveris corp. filed its delayed annual report with the securities and exchange commission monday, only days before a scheduled hearing by the nasdaq stock market on whether to delist the gaithersburg biotechnology company for failing to report earnings. &lt;font face="verdana,ms sans serif,arial,helvetica" size="-2"\ color="#666666"&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;  	 3
despite an increase in revenue, mantech international corp. swung to a loss during its second quarter when a contract to conduct background investigations for the department of defense turned out to be far less lucrative than previously expected .  	 3
ap - mark redman pitched eight innings of six-hit ball, and the oakland athletics used a three-run fifth inning to beat the baltimore orioles 3-1 on monday night .  	 1
tokyo (reuters) - gains in banks and exporters helped lift  tokyo's nikkei 0.84 percent by midday on tuesday as a fall in  crude oil prices and a rebound in u.s. stocks led buyers to  pick up shares hit by the index's recent sharp losses .  	 2
ap - lleyton hewitt breezed to a 6-1, 6-2 win over kenneth carlsen monday night in the first round of the legg mason tennis classic .  	 1
ivan hlinka coached the czech republic to the hockey gold medal at the 1998 nagano olympics and became the coach of the pittsburgh penguins two years later .  	 1
here in the gion geisha district of japan's ancient capital, even one bad hair day can cost a girl her career. so it is no wonder that tetsuo ishihara is the man with the most popular hands in town .  	 0
city workers distributed water in tank trucks monday and urged about 1.4 million residents of the cuban capital who had no running water to remain calm, four days after hurricane charley roared through the area .  	 0
a syrian court has released on bail a human rights activist charged with tarnishing the country's image but considered by advocacy groups to be a prisoner of conscience, one of his attorneys said monday .  	 0
an iraqi delegation is going to najaf to try to end  a stand-off between us-led forces and shia militants .  	 0
ap - fourth-string quarterback seneca wallace led seattle on two touchdown drives and the seahawks took advantage of tim couch's dismal debut for green bay in a 21-3 exhibition victory over the packers on monday night .  	 1
beijing (reuters) - china has successfully tested a new  guided missile it says is highly accurate, state media said on  tuesday amid rising tensions with arch-rival taiwan .  	 0
with the republican national convention just two weeks away, signs are pointing to a modest economic boost for few businesses .  	 0
ap - brian jordan hit a tiebreaking homer in the sixth inning and the texas rangers extended their winning streak to four games with a 5-2 victory over the cleveland indians on monday night .  	 1
ap - an unemployed man was arrested monday in connection with the desecration of a jewish cemetery earlier this month and an attack on a muslim, judicial officials said .  	 0
afp - a 19-year-old woman hospitalised in vietnam has tested positive for the lethal strain of bird flu that has killed 27 people across asia this year, including 19 in the communist nation, officials said .  	 0
tokyo (reuters) - gains in banks and exporters helped lift  tokyo's nikkei average 0.84 percent by midday on tuesday as a  fall in crude oil prices and a rebound in u.s. stocks led  buyers to pick up shares hit by the index's recent sharp  losses .  	 2
ap - chipper jones hit his 300th career home run on monday night, connecting in the atlanta braves' game at san diego .  	 1
reuters - gains in banks and exporters helped lift\tokyo's nikkei average 0.84 percent by midday on tuesday as a\fall in crude oil prices and a rebound in u.s. stocks led\buyers to pick up shares hit by the index's recent sharp\losses .  	 0
a republican running for congress has received heavy donations from industry because of expectations over posts she may receive if she loses and president bush wins .  	 2
viagra, which has long taken a staid marketing approach, will join its fast-growing competitors in taking a sly, devil-may-care tack .  	 2
the u.s. army had granted halliburton a third extension to substantiate its costs in iraq and kuwait .  	 2
business users can postpone sp2 installation to complete testing its effect on other programs .  	 3
the streaking o's lose for only the third time in 14 games as a's starting pitcher mark redman pitches eight strong innings to tame the orioles, 3-1, on monday night .  	 1
cornerback walt harris suits up for his first full practice as a redskin on monday after missing minicamp and the first two weeks of training camp .  	 1
chris simms, the buccaneers second-year pro competing for tampa bay's no. 2 job, completed 12 of 15 passes for 110 yards to help the bucs to a 20-6 victory over the cincinnati bengals on monday .  	 1
fourth-string quarterback seneca wallace led seattle on two touchdown drives as the seahawks defeated the packers, 21-3, on monday night .  	 1
the nfl told its coaches monday that they must be more specific in reporting injuries to players, saying the current wording of the policy "invites action that runs counter to our intent."  	 1
a republican running for congress has received heavy donations from industry because of expectations over posts she may receive if she loses and president bush wins .  	 2
a pull back in oil prices and upbeat outlooks from wal-mart and lowe's prompted new bargain-hunting on wall street today .  	 2
lifepoint hospitals has agreed to acquire rival province healthcare for \$1.125 billion in cash and stock to broaden its geographic reach .  	 2
ap - 1904  #151; jesse tannehill of the boston red sox pitched a no-hitter, beating the chicago white sox 6-0 .  	 1
the findings dealt a blow to supporters of the charter school movement, including the bush administration .  	 0
british airways is due to hold important talks with union bosses in a bid to avoid industrial action .  	 2
ap - yahoo inc. plans to start selling internet domain names tuesday as part of its expanding services for small businesses .  	 3
ap - for more than a year, apple computers inc. enjoyed singular success selling songs exclusively to users of its ipod portable music player. now, it's got rival realnetworks inc. trying to lure itunes customers away .  	 3
linux network scores two military-related deals for linux clusters .  	 3
big blue is set to debut the eserver i5 550, an iseries machine it created to serve midsize businesses .  	 3
with two fruitless negotiating sessions behind them and only one month left before an nhl lockout, the league and the players association will return to the bargaining table on tuesday .  	 1
ap - hezbollah's executive has re-elected sheik hassan nasrallah as leader of the militant shiite muslim movement, according to a statement monday by the party that the united states brands as terrorist .  	 0
heavy fighting is reported in georgia's breakaway south ossetia region after the deaths of two soldiers .  	 0
roundup plus: sprint to bake in blackberry for businesses...microsoft ships updated works...facetime pulls in \$16 million .  	 3
search engines can tell you a lot about your competition, if you know what to look for. a panel of experts offers tips on profiling your competition .  	 3
maccentral - realnetworks will tout its new windows-only harmony technology, which allows files from its music store to be played on apple's ipod, in a series of print, radio and online advertising, the company said in a statement on tuesday. in addition, real will hold what it calls the biggest music sale in history selling songs for us #36;0.49 and albums for  #36;4.99 .  	 3
ap - miguel cabrera homered and mike lowell singled home the go-ahead run, helping the florida marlins beat the dodgers 4-2 on monday night in paul lo duca's return to los angeles .  	 1
google might close the bidding in its auction-style initial public offering late tuesday, moving it one step away from becoming a publicly traded company .  	 2
people driving or riding in a sport utility vehicle in 2003 were nearly 11 percent more likely to die in an accident than people in cars .  	 2
reuters - the worst typhoon to hit china in seven\years killed at least 164 people and another 24 were listed as\missing, xinhua news agency said on tuesday .  	 0
new york (reuters) - coca-cola co.'s president and chief  operating officer, steven heyer, will leave the company on  sept. 1 after missing out on the top job in may, the wall  street journal said on tuesday, citing an internal memo .  	 2
tokyo (reuters) - the dollar struggled to extend gains  against the euro in rangebound trade on tuesday after  recovering from multi-week lows on bigger-than-expected capital  inflows into the united states .  	 2
new york (reuters) - mark redman pitched eight strong  innings as the oakland athletics clung on to first place in the  american league west with a 3-1 road win over the baltimore  orioles on monday .  	 1
afp - australia's opposition has clawed back a potentially election-winning lead, boosted by its insistence on extra protection for cheap prescription medicines, two new polls showed .  	 0
reuters - iraqi political and religious leaders\prepared to go to the holy city of najaf on tuesday in a\last-ditch bid to persuade a radical shi'ite cleric to end a\rebellion that has killed hundreds and rattled oil markets .  	 0
reuters - six convicted indonesian militants\linked to the deadly blasts in bali in 2002 have received a two\month reduction of their jail sentences by president megawati\sukarnoputri, a prison warden said on tuesday .  	 0
baghdad (reuters) - iraqi political and religious leaders  prepared to go to the holy city of najaf on tuesday in a  last-ditch bid to persuade a radical shi'ite cleric to end a  rebellion that has killed hundreds and rattled oil markets .  	 0
reuters - albert pujols homered for the fifth\time in the last four games and drove in five runs as the st\louis cardinals routed the cincinnati reds 10-5 in national\league play at busch stadium on monday .  	 1
new york (reuters) - albert pujols homered for the fifth  time in the last four games and drove in five runs as the st  louis cardinals routed the cincinnati reds 10-5 in national  league play at busch stadium on monday .  	 1
